machine_type,vibration_rms,temperature_motor,current_phase_avg,pressure_level,rpm,operating_mode,hours_since_maintenance,ambient_temp,rul_hours,failure_within_24h,failure_type,temp_gap,vibration_rpm_interaction,pressure_current_interaction,vibration_delta,temperature_delta,anomaly_trend_raw,health_score,health_status
Compressor,2.48,50.06,15.13,46.3,856.0,normal,43.9,11.5,39.11,0,none,,,,0.22999999999999998,0.0,0.13799999999999998,0.7863070539175357,warning
Compressor,2.53,65.78,15.49,46.3,1663.9,normal,44.1,12.5,38.91,0,none,53.28,4209.6669999999995,,0.04999999999999982,0.0,0.02999999999999989,0.6961369792450851,warning
Compressor,1.06,45.08,6.61,45.4,720.4,idle,44.42,12.4,38.59,0,none,32.68,763.624,300.094,-1.4699999999999998,-20.700000000000003,0.0,0.8557454858368974,good
Compressor,2.32,64.34,13.22,95.1,1727.0,normal,44.85,11.8,38.16,0,none,52.540000000000006,4006.64,1257.222,1.2599999999999998,19.260000000000005,8.460000000000003,0.6145824722297616,warning
Compressor,2.1,66.83,15.06,110.8,1652.9,normal,45.35,10.2,37.66,0,none,56.629999999999995,3471.09,1668.648,-0.21999999999999975,2.489999999999995,0.995999999999998,0.6355779865818071,warning
Compressor,2.38,62.08,14.47,118.7,1791.3,normal,45.6,17.9,37.41,0,none,44.18,4263.294,1717.5890000000002,0.2799999999999998,-4.75,0.16799999999999987,0.6353937638688252,warning
Compressor,2.28,62.51,,46.3,1755.1,normal,45.93,14.2,37.07,0,none,48.31,4001.6279999999992,,-0.10000000000000009,0.4299999999999997,0.1719999999999999,0.7119716881713802,warning
Compressor,2.39,59.01,13.94,98.7,1696.6,normal,46.37,12.3,36.64,0,none,46.709999999999994,4054.874,1375.878,0.11000000000000032,-3.5,0.06600000000000018,0.6709792475466987,warning
Compressor,3.2,58.08,21.25,145.0,2583.2,peak,46.72,14.0,36.29,0,none,44.08,8266.24,3081.25,0.81,-0.9299999999999997,0.486,0.5665985912386661,warning
Compressor,2.16,50.92,15.49,120.0,1682.6,normal,46.93,15.0,36.07,0,none,35.92,3634.416,1858.8,-1.04,-7.159999999999997,0.0,0.6874779619233768,warning
Compressor,2.17,53.56,14.28,103.0,1707.2,normal,47.18,13.7,35.82,0,none,39.86,3704.624,1470.84,0.009999999999999787,2.6400000000000006,1.062,0.6884865343319535,warning
Compressor,2.5,66.02,15.42,107.9,1691.8,normal,47.42,14.1,35.59,0,none,51.919999999999995,4229.5,1663.818,0.33000000000000007,12.459999999999994,5.181999999999999,0.6071024522596798,warning
Compressor,1.01,50.97,5.55,49.3,733.6,idle,47.55,17.5,35.46,0,none,33.47,740.936,273.61499999999995,-1.49,-15.049999999999997,0.0,0.8308526404761316,good
Compressor,2.26,56.55,15.28,99.4,1687.9,normal,47.88,9.2,35.12,0,none,47.349999999999994,3814.654,1518.832,1.2499999999999998,5.579999999999998,2.9819999999999993,0.6695015345206561,warning
Compressor,1.05,51.48,5.66,46.2,774.9,idle,48.38,10.9,34.62,0,none,40.58,813.645,261.492,-1.2099999999999997,-5.07,0.0,0.8293043466991881,good
Compressor,2.54,67.07,,102.9,1685.4,normal,48.85,12.6,34.16,0,none,54.46999999999999,4280.916,,1.49,15.589999999999996,7.129999999999999,0.5977120517334431,warning
Compressor,1.08,49.7,6.07,47.7,738.4,idle,49.08,10.3,33.92,0,none,39.400000000000006,797.472,289.53900000000004,-1.46,-17.36999999999999,0.0,0.8348634627985635,good
Compressor,1.02,45.87,6.34,49.4,766.3,idle,49.47,15.0,33.54,0,none,30.869999999999997,781.626,313.19599999999997,-0.06000000000000005,-3.8300000000000054,0.0,0.848235721999087,good
Compressor,1.03,45.97,5.6,47.7,754.6,idle,49.5,10.9,33.51,0,none,35.07,777.238,267.12,0.010000000000000009,0.10000000000000142,0.046000000000000575,0.8494986103779789,good
Compressor,0.94,51.48,6.33,46.6,737.9,idle,49.72,12.9,33.29,0,none,38.58,693.626,294.978,-0.09000000000000008,5.509999999999998,2.2039999999999993,0.8228942647794579,good
Compressor,1.08,51.13,6.57,42.8,725.1,idle,49.92,12.0,33.09,0,none,39.13,783.1080000000001,281.19599999999997,0.14000000000000012,-0.3499999999999943,0.08400000000000007,0.8346070526273007,good
Compressor,2.33,52.56,13.83,99.3,1702.7,normal,50.05,17.2,32.96,0,none,35.36,3967.291,1373.319,1.25,1.4299999999999997,1.322,0.6899051677274476,warning
Compressor,1.09,50.03,5.71,47.4,721.8,idle,50.18,10.0,32.82,0,none,40.03,786.7620000000001,270.654,-1.24,-2.530000000000001,0.0,0.8342532000421548,good
Compressor,1.1,48.25,,43.9,747.5,idle,50.68,9.3,32.32,0,none,38.95,822.2500000000001,,0.010000000000000009,-1.7800000000000011,0.006000000000000005,0.8431489283352003,good
Compressor,1.01,49.27,5.57,44.7,743.2,idle,51.12,14.0,31.89,0,none,35.27,750.6320000000001,248.97900000000004,-0.09000000000000008,1.0200000000000031,0.40800000000000125,0.8395152014124649,good
Compressor,2.17,54.32,13.59,115.3,1766.8,normal,51.37,13.0,31.64,0,none,41.32,3833.9559999999997,1566.927,1.16,5.049999999999997,2.7159999999999993,0.6627570419865636,warning
Compressor,2.56,55.58,15.2,116.6,1726.2,normal,51.82,13.3,31.19,0,none,42.28,4419.072,1772.32,0.3900000000000001,1.259999999999998,0.7379999999999993,0.6558489643716132,warning
Compressor,1.27,48.78,5.96,44.1,730.1,idle,52.28,15.5,30.72,0,none,33.28,,262.836,0.0,-6.799999999999997,0.0,0.8363687818354638,good
Compressor,1.07,48.27,6.01,46.1,724.8,idle,52.42,11.9,30.59,0,none,36.370000000000005,775.536,277.061,0.0,-0.509999999999998,0.0,0.8426527387080801,good
Compressor,0.92,50.07,6.85,44.6,744.5,idle,52.48,14.7,30.52,0,none,35.370000000000005,684.94,305.51,-0.15000000000000002,1.7999999999999972,0.7199999999999989,0.8378493130916621,good
Compressor,0.97,47.83,6.12,45.1,759.6,idle,52.72,16.5,30.29,0,none,31.33,736.812,276.012,0.04999999999999993,-2.240000000000002,0.029999999999999957,0.8469611003708609,good
Compressor,0.95,51.54,5.96,43.7,778.3,idle,52.78,14.2,30.22,0,none,37.34,739.3849999999999,260.452,-0.020000000000000018,3.710000000000001,1.4840000000000004,0.8273222795204555,good
Compressor,0.95,48.29,5.99,42.6,777.2,idle,53.25,15.9,29.76,0,none,32.39,738.34,255.174,0.0,-3.25,0.0,0.8478953288403127,good
Compressor,0.97,49.16,6.79,46.4,762.8,idle,53.48,14.8,29.52,0,none,34.36,739.9159999999999,315.056,0.020000000000000018,0.8699999999999974,0.359999999999999,0.8389339506415268,good
Compressor,1.06,47.05,6.44,43.6,723.3,idle,53.67,8.8,29.34,0,none,38.25,766.698,280.78400000000005,0.09000000000000008,-2.1099999999999994,0.05400000000000005,0.8498532215326919,good
Compressor,1.1,44.74,6.14,42.5,775.4,idle,53.87,13.0,29.14,0,none,31.740000000000002,852.94,260.95,0.040000000000000036,-2.309999999999995,0.02400000000000002,0.8565303389536367,good
Compressor,0.92,50.29,6.57,42.4,763.3,idle,54.25,10.0,28.76,0,none,40.29,702.236,278.568,-0.18000000000000005,5.549999999999997,2.219999999999999,0.8311962086065124,good
Compressor,2.58,59.38,13.72,108.6,1670.6,normal,54.3,15.7,28.71,0,none,43.68000000000001,4310.148,1489.992,1.6600000000000001,9.090000000000003,4.6320000000000014,0.6321785384725047,warning
Compressor,1.09,50.06,6.19,45.2,721.7,idle,54.57,12.1,28.44,0,none,,786.6530000000001,279.788,-1.49,0.0,0.0,0.8363853594789538,good
Compressor,2.12,60.12,14.26,119.7,1694.8,normal,54.88,13.5,28.12,0,none,46.62,3592.976,1706.922,1.03,0.0,0.618,0.6512046384098011,warning
Compressor,0.97,51.9,5.57,47.1,726.1,idle,55.22,13.5,27.79,0,none,38.4,704.317,262.34700000000004,-1.1500000000000001,-8.219999999999999,0.0,0.8311493806334942,good
Compressor,1.09,46.3,6.72,49.3,770.8,idle,55.57,9.9,27.44,0,none,36.4,840.172,331.296,0.1200000000000001,-5.600000000000001,0.07200000000000006,0.8440336611689043,good
Compressor,1.27,51.79,6.51,48.3,734.6,idle,55.77,11.0,27.24,0,none,40.79,,314.433,0.0,5.490000000000002,2.196000000000001,0.8099111273945686,good
Compressor,3.25,66.96,18.58,164.3,2421.9,peak,55.93,9.9,27.07,0,none,57.059999999999995,7871.175,3052.694,0.0,15.169999999999995,6.067999999999998,0.4909429893563998,critical
Compressor,2.47,51.04,13.26,110.6,1726.9,normal,56.1,15.7,26.91,0,none,35.34,4265.443,1466.5559999999998,-0.7799999999999998,-15.919999999999995,0.0,0.6852933721669014,warning
Compressor,0.9,47.15,5.88,49.0,762.5,idle,56.22,9.7,26.79,0,none,37.45,686.25,288.12,-1.5700000000000003,-3.8900000000000006,0.0,0.8477409115694372,good
Compressor,1.05,51.61,6.56,43.3,776.2,idle,56.62,17.3,26.39,0,none,34.31,815.0100000000001,284.04799999999994,0.15000000000000002,4.460000000000001,1.8740000000000006,0.8225244681370946,good
Compressor,2.16,53.47,13.71,99.4,1653.1,normal,56.87,9.4,26.14,0,none,44.07,3570.696,1362.7740000000001,1.11,1.8599999999999994,1.4099999999999997,0.693132660380102,warning
Compressor,2.33,62.38,14.05,100.9,1800.1,normal,57.3,14.2,25.71,0,none,48.18000000000001,4194.233,1417.6450000000002,0.16999999999999993,8.910000000000004,3.6660000000000017,0.6364523110554703,warning
Compressor,2.29,65.1,13.45,103.3,1786.6,normal,57.6,8.4,25.41,0,none,56.699999999999996,4091.314,1389.385,-0.040000000000000036,2.7199999999999918,1.0879999999999967,0.638266685193558,warning
Compressor,2.12,66.57,13.99,119.5,1769.2,normal,57.77,13.7,25.24,0,none,52.86999999999999,3750.704,1671.805,-0.16999999999999993,1.4699999999999989,0.5879999999999995,0.6246806420887171,warning
Compressor,1.27,44.53,6.58,49.0,779.2,idle,58.25,15.3,24.76,0,none,29.23,,322.42,0.0,-22.039999999999992,0.0,0.8453842040546024,good
Compressor,2.12,51.5,14.83,96.0,1651.9,normal,58.6,11.2,24.41,0,none,40.3,3502.0280000000002,1423.68,0.0,6.969999999999999,2.788,0.6984703520559575,warning
Compressor,3.33,50.06,20.45,145.3,2500.7,peak,59.05,15.5,23.96,0,none,,8327.331,2971.385,1.21,0.0,0.726,0.5941123695669103,warning
Compressor,2.24,63.61,,103.9,1761.2,normal,59.23,15.9,23.77,0,none,47.71,3945.0880000000006,,-1.0899999999999999,0.0,0.0,0.6510690194342397,warning
Compressor,2.43,51.05,14.57,111.5,1727.8,normal,59.55,14.7,23.46,0,none,36.349999999999994,4198.554,1624.555,0.18999999999999995,-12.560000000000002,0.11399999999999996,0.6849895286812748,warning
Compressor,2.51,50.16,15.42,104.4,1751.3,normal,59.95,10.7,23.06,0,none,39.459999999999994,4395.763,1609.8480000000002,0.07999999999999963,-0.8900000000000006,0.04799999999999977,0.6924906348341895,warning
Compressor,2.12,62.76,14.36,119.0,1721.8,normal,60.32,9.6,22.69,0,none,53.16,3650.216,1708.84,-0.3899999999999997,12.600000000000001,5.040000000000001,0.6193415147734299,warning
Compressor,1.04,44.59,5.6,49.6,735.2,idle,60.67,17.1,22.34,0,none,27.490000000000002,764.6080000000001,277.76,-1.08,-18.169999999999995,0.0,0.8533600872410523,good
Compressor,2.56,51.58,14.59,108.8,1814.2,normal,61.12,8.7,21.89,0,none,42.879999999999995,4644.352,1587.392,1.52,6.989999999999995,3.707999999999998,0.6608174719771636,warning
Compressor,2.3,50.87,14.19,115.6,1658.9,normal,61.23,12.1,21.77,0,none,38.769999999999996,3815.47,1640.3639999999998,-0.26000000000000023,-0.7100000000000009,0.0,0.6886872563375652,warning
Compressor,2.12,64.79,15.06,100.0,1761.8,normal,61.5,14.9,21.51,0,none,49.89000000000001,3735.016,1506.0,-0.17999999999999972,13.920000000000009,5.568000000000004,0.6270138161998678,warning
Compressor,2.13,63.78,13.76,100.8,1765.2,normal,61.9,13.7,21.11,0,none,50.08,3759.8759999999997,1387.008,0.009999999999999787,-1.0100000000000051,0.005999999999999872,0.6568307960274722,warning
Compressor,2.56,50.75,13.36,101.4,1807.7,normal,62.38,11.4,20.62,0,none,39.35,4627.712,1354.704,0.43000000000000016,-13.030000000000001,0.25800000000000006,0.688630438818246,warning
Compressor,3.53,73.14,19.51,149.6,2438.3,peak,62.73,12.0,20.27,0,none,61.14,8607.199,2918.696,0.9699999999999998,22.39,9.538,0.45649597731827185,critical
Compressor,2.54,54.16,14.33,103.3,1734.8,normal,63.22,10.5,19.79,0,none,43.66,4406.392,1480.289,-0.9899999999999998,-18.980000000000004,0.0,0.6786110881646327,warning
Compressor,3.21,60.86,19.71,151.7,2567.9,peak,63.53,12.5,19.47,0,none,48.36,8242.959,2990.007,0.6699999999999999,6.700000000000003,3.0820000000000016,0.5369261869971865,warning
Compressor,2.39,53.17,13.59,96.3,1701.0,normal,63.93,9.4,19.07,0,none,43.77,4065.3900000000003,1308.7169999999999,-0.8199999999999998,-7.689999999999998,0.0,0.6953722079903073,warning
Compressor,2.43,53.29,13.25,103.0,1754.1,normal,64.32,13.7,18.69,0,none,39.59,4262.463,1364.75,0.040000000000000036,0.11999999999999744,0.07199999999999901,0.684500761793716,warning
Compressor,0.99,46.66,6.82,45.8,747.3,idle,64.72,16.1,18.29,0,none,30.559999999999995,739.827,312.356,-1.4400000000000002,-6.630000000000003,0.0,0.8506036263200878,good
Compressor,2.12,61.51,14.15,98.6,1691.4,normal,64.95,11.4,18.06,0,none,50.11,3585.7680000000005,1395.19,1.1300000000000001,14.850000000000001,6.618000000000001,0.6381809552476979,warning
Compressor,2.2,52.2,14.09,104.1,1711.2,normal,65.32,15.9,17.69,0,none,36.300000000000004,3764.6400000000003,1466.769,0.08000000000000007,-9.309999999999995,0.04800000000000004,0.6963348209769666,warning
Compressor,2.23,57.86,14.37,110.3,1687.4,normal,65.57,9.8,17.44,0,none,48.06,3762.902,1585.011,0.029999999999999805,5.659999999999997,2.2819999999999987,0.6579012790700918,warning
Compressor,2.46,50.49,14.88,102.1,1712.9,normal,65.9,14.5,17.11,0,none,35.99,4213.734,1519.248,0.22999999999999998,-7.369999999999997,0.13799999999999998,0.6961632376907549,warning
Compressor,2.39,60.99,14.05,118.5,1795.9,normal,65.98,11.1,17.02,0,none,49.89,4292.201,1664.9250000000002,-0.06999999999999984,10.5,4.2,0.6193882440035385,warning
Compressor,1.27,60.6,14.8,100.4,1653.1,normal,66.42,9.2,16.59,0,none,51.400000000000006,,1485.92,0.0,-0.39000000000000057,0.0,0.7000995110923046,warning
Compressor,1.1,51.67,5.98,43.9,729.3,idle,66.58,15.8,16.42,0,none,35.870000000000005,802.23,262.522,0.0,-8.93,0.0,0.831104030784764,good
Compressor,2.44,63.6,14.05,101.1,1726.3,normal,66.9,16.0,16.11,0,none,47.6,4212.172,1420.455,1.3399999999999999,11.93,5.5760000000000005,0.6216862194130732,warning
Compressor,2.36,59.78,14.11,95.1,1730.2,normal,66.93,14.1,16.07,0,none,45.68,4083.272,1341.8609999999999,-0.08000000000000007,-3.8200000000000003,0.0,0.6717606973395596,warning
Compressor,2.27,60.02,13.17,117.0,1798.8,normal,67.4,15.1,15.61,0,none,44.92,4083.276,1540.89,-0.08999999999999986,0.240000000000002,0.0960000000000008,0.6483015670902073,warning
Compressor,2.38,63.27,14.09,109.8,1755.0,normal,67.75,10.5,15.26,0,none,52.77,4176.9,1547.0819999999999,0.10999999999999988,3.25,1.3659999999999999,0.6355058960686644,warning
Compressor,3.21,74.22,20.41,164.8,2486.5,peak,68.23,16.3,14.77,0,none,57.92,7981.665,3363.568,0.8300000000000001,10.949999999999996,4.877999999999998,0.46799122649494707,critical
Compressor,2.12,55.44,14.63,117.8,1754.6,normal,68.62,8.8,14.39,0,none,46.64,3719.752,1723.414,-1.0899999999999999,-18.78,0.0,0.6713789532604961,warning
Compressor,2.34,50.06,13.36,96.3,1770.9,normal,68.9,10.1,14.11,0,none,,4143.906,1286.568,0.21999999999999975,0.0,0.13199999999999984,0.7052452066446926,warning
Compressor,1.27,52.96,13.81,107.0,1674.3,normal,68.98,9.4,14.02,0,none,43.56,,1477.67,0.0,0.0,0.0,0.7210859358002149,warning
Compressor,2.31,67.4,14.8,99.2,1666.8,normal,69.47,10.0,13.54,0,none,57.400000000000006,3850.308,1468.16,0.0,14.440000000000005,5.7760000000000025,0.6147471054409069,warning
Compressor,2.32,67.78,14.98,102.3,1654.5,normal,69.75,8.0,13.26,0,none,59.78,3838.4399999999996,1532.454,0.009999999999999787,0.37999999999999545,0.15799999999999806,0.6379027438917876,warning
Compressor,2.31,52.89,13.45,99.1,1772.3,normal,69.98,17.0,13.02,0,none,35.89,4094.013,1332.8949999999998,-0.009999999999999787,-14.89,0.0,0.6933619377982639,warning
Compressor,2.12,60.17,14.88,98.9,1801.8,normal,70.13,12.8,12.87,0,none,47.370000000000005,3819.8160000000003,1471.632,-0.18999999999999995,7.280000000000001,2.912000000000001,0.6569007396667497,warning
Compressor,2.14,62.29,13.43,115.2,1747.1,normal,70.35,9.8,12.66,0,none,52.489999999999995,3738.794,1547.136,0.020000000000000018,2.1199999999999974,0.859999999999999,0.6439067077171384,warning
Compressor,2.39,56.23,13.71,106.6,1778.8,normal,70.57,8.9,12.44,0,none,47.33,4251.332,1461.486,0.25,-6.060000000000002,0.15,0.6697931237930477,warning
Compressor,2.18,64.69,14.2,106.3,1652.8,normal,70.67,9.1,12.34,0,none,55.589999999999996,3603.1040000000003,1509.4599999999998,-0.20999999999999996,8.46,3.3840000000000003,0.6339403018381229,warning
Compressor,2.16,57.78,15.45,101.2,1651.7,normal,70.82,8.2,12.19,0,none,49.58,3567.6720000000005,1563.54,-0.020000000000000018,-6.909999999999997,0.0,0.6821916755946668,warning
Compressor,3.26,55.32,19.34,152.1,2400.5,peak,70.95,9.9,12.06,0,none,45.42,7825.629999999999,2941.614,1.0999999999999996,-2.460000000000001,0.6599999999999998,0.5738424176613983,warning
Compressor,2.49,66.43,15.5,107.7,1702.1,normal,71.18,16.1,11.82,0,none,50.330000000000005,4238.229,1669.3500000000001,-0.7699999999999996,11.110000000000007,4.444000000000003,0.6093210590297935,warning
Compressor,2.46,63.26,13.95,109.1,1789.7,normal,71.35,10.5,11.66,0,none,52.76,4402.662,1521.945,-0.03000000000000025,-3.170000000000009,0.0,0.6391647427909555,warning
Compressor,0.94,44.16,6.31,47.3,754.5,idle,71.85,17.2,11.16,0,none,26.959999999999997,709.2299999999999,298.46299999999997,-1.52,-19.1,0.0,0.8596871751454972,good
Compressor,1.02,47.14,6.48,42.3,729.1,idle,72.0,9.0,11.01,0,none,38.14,743.682,274.104,0.08000000000000007,2.980000000000004,1.2400000000000018,0.8460441523487976,good
Compressor,0.99,51.54,6.47,44.8,747.5,idle,72.07,13.0,10.94,0,none,38.54,740.025,289.856,-0.030000000000000027,4.399999999999999,1.7599999999999996,0.8247661444403638,good
Compressor,1.07,48.34,5.57,45.3,743.3,idle,72.42,13.4,10.59,0,none,34.940000000000005,795.331,252.321,0.08000000000000007,-3.1999999999999957,0.04800000000000004,0.8422724252158011,good
Compressor,1.08,46.44,,44.8,722.6,idle,72.87,9.6,10.14,0,none,36.839999999999996,780.4080000000001,,0.010000000000000009,-1.9000000000000057,0.006000000000000005,0.850547617953283,good
Compressor,1.07,48.72,,44.9,745.1,idle,73.12,10.0,9.89,0,none,38.72,797.2570000000001,,-0.010000000000000009,2.280000000000001,0.9120000000000005,0.8369528018322976,good
Compressor,1.06,45.44,5.61,46.3,771.5,idle,73.33,10.1,9.67,0,none,35.339999999999996,817.7900000000001,,-0.010000000000000009,-3.280000000000001,0.0,0.851557257879803,good
Robotic Arm,0.41,33.57,2.56,14.5,153.8,idle,358.18,13.7,84.6,0,none,19.87,63.058,37.12,0.0,0.0,0.0,0.9717496418965665,good
Robotic Arm,0.43,32.5,2.44,18.7,155.6,idle,358.33,16.2,84.45,0,none,16.3,66.908,45.628,0.020000000000000018,-1.0700000000000003,0.01200000000000001,0.9707165977749603,good
Robotic Arm,0.4,28.31,2.45,15.3,148.8,idle,358.7,16.6,84.08,0,none,11.709999999999997,59.52000000000001,37.48500000000001,-0.02999999999999997,-4.190000000000001,0.0,0.9910614179324045,good
Robotic Arm,0.42,31.17,2.49,16.4,158.1,idle,359.1,13.0,83.68,0,none,18.17,66.402,40.836,0.019999999999999962,2.860000000000003,1.1560000000000012,0.9726224265315205,good
Robotic Arm,0.39,31.46,2.25,17.0,148.6,idle,359.23,12.2,83.55,0,none,19.26,57.954,38.25,-0.02999999999999997,0.28999999999999915,0.11599999999999966,0.9773255452687231,good
Robotic Arm,0.43,33.0,2.21,17.0,145.7,idle,359.63,8.8,83.15,0,none,24.2,62.650999999999996,37.57,0.03999999999999998,1.5399999999999991,0.6399999999999997,0.9678730376542645,good
Robotic Arm,0.41,34.31,2.55,15.5,147.1,idle,359.81,9.8,82.96,0,none,24.51,60.31099999999999,39.525,-0.020000000000000018,1.3100000000000023,0.5240000000000009,0.9656508093357241,good
Robotic Arm,0.43,31.82,2.37,18.9,148.8,idle,360.25,10.1,82.53,0,none,21.72,63.984,44.793,0.020000000000000018,-2.490000000000002,0.01200000000000001,0.9733068683613852,good
Robotic Arm,0.37,32.28,2.31,16.6,151.8,idle,360.75,10.2,82.03,0,none,22.080000000000002,56.166000000000004,38.346000000000004,-0.06,0.46000000000000085,0.18400000000000036,0.9748403821000445,good
Robotic Arm,0.37,28.43,,18.7,154.0,idle,360.93,11.2,81.85,0,none,17.23,56.98,,0.0,-3.8500000000000014,0.0,0.9878877362074078,good
Robotic Arm,0.36,31.33,2.27,19.3,155.5,idle,361.05,14.0,81.73,0,none,17.33,55.98,43.811,-0.010000000000000009,2.8999999999999986,1.1599999999999995,0.9710160255774536,good
Robotic Arm,0.35,28.01,2.59,46.3,158.0,idle,361.48,10.1,81.3,0,none,17.910000000000004,55.3,,-0.010000000000000009,-3.3199999999999967,0.0,0.961819800941857,good
Robotic Arm,0.45,30.16,2.42,17.9,152.8,idle,361.65,12.1,81.13,0,none,18.060000000000002,68.76,43.318,0.10000000000000003,2.1499999999999986,0.9199999999999995,0.9752894137263436,good
Robotic Arm,0.37,32.07,2.3,15.0,152.6,idle,361.91,13.5,80.86,0,none,18.57,56.461999999999996,34.5,-0.08000000000000002,1.9100000000000001,0.7640000000000001,0.9743760561703533,good
Robotic Arm,0.39,28.19,2.58,14.2,158.5,idle,362.28,9.8,80.5,0,none,18.39,61.815000000000005,36.635999999999996,0.020000000000000018,-3.879999999999999,0.01200000000000001,0.9925152531462577,good
Robotic Arm,0.37,28.99,2.23,16.6,153.8,idle,362.66,8.0,80.11,0,none,20.99,56.906000000000006,37.018,-0.020000000000000018,0.7999999999999972,0.3199999999999989,0.9863734411515094,good
Robotic Arm,0.44,33.49,2.26,15.0,145.1,idle,363.05,8.1,79.73,0,none,25.39,63.844,33.9,0.07,4.5000000000000036,1.8420000000000016,0.9618928464601431,good
Robotic Arm,0.42,50.06,2.26,17.8,147.2,idle,363.3,9.4,79.48,0,none,,61.82399999999999,40.227999999999994,-0.020000000000000018,0.0,0.0,0.9067974969248288,good
Robotic Arm,0.93,38.04,5.51,38.1,362.4,normal,363.7,15.4,79.08,0,none,22.64,337.032,209.931,0.51,0.0,0.306,0.9054977938503803,good
Robotic Arm,0.43,30.57,2.52,15.7,159.8,idle,363.76,8.4,79.01,0,none,22.17,68.714,39.564,-0.5,-7.469999999999999,0.0,0.9808734819790405,good
Robotic Arm,0.39,32.68,2.33,16.7,154.7,idle,363.95,12.6,78.83,0,none,20.08,60.333,38.911,-0.03999999999999998,2.1099999999999994,0.8439999999999999,0.9692750670919017,good
Robotic Arm,0.38,32.6,2.26,16.9,149.1,idle,364.08,17.5,78.7,0,none,15.100000000000001,56.658,38.193999999999996,-0.010000000000000009,-0.0799999999999983,0.0,0.97403506739245,good
Robotic Arm,1.36,45.72,5.59,42.5,856.0,normal,364.58,9.1,78.2,0,none,36.62,,237.575,0.9800000000000001,13.119999999999997,5.835999999999999,0.8132196279668372,good
Robotic Arm,1.23,43.88,5.64,46.6,345.7,normal,364.71,14.3,78.06,0,none,29.580000000000002,425.21099999999996,262.824,-0.13000000000000012,-1.8399999999999963,0.0,0.8678568176206373,good
Robotic Arm,0.44,31.65,2.45,19.8,151.4,idle,364.85,13.7,77.93,0,none,17.95,66.616,48.510000000000005,-0.79,-12.230000000000004,0.0,0.9726746027112508,good
Robotic Arm,1.22,41.79,5.95,42.9,347.7,normal,365.01,8.2,77.76,0,none,33.59,424.19399999999996,255.255,0.78,10.14,4.524,0.8574515985750799,good
Robotic Arm,1.12,46.92,5.6,46.3,356.2,normal,365.23,17.5,77.55,0,none,29.42,398.944,,-0.09999999999999987,5.130000000000003,2.052000000000001,0.8497698170846011,good
Robotic Arm,1.06,43.45,5.39,41.2,355.5,normal,365.6,16.2,77.18,0,none,27.250000000000004,376.83000000000004,222.068,-0.06000000000000005,-3.469999999999999,0.0,0.8798754117627533,good
Robotic Arm,1.54,44.74,8.3,64.4,518.8,peak,365.85,9.7,76.93,0,none,35.040000000000006,798.952,534.5200000000001,0.48,1.2899999999999991,0.8039999999999996,0.8264051219256756,good
Robotic Arm,0.44,50.06,2.53,46.3,148.5,idle,365.95,9.9,76.83,0,none,,65.34,,-1.1,0.0,0.0,0.8771042717017037,good
Robotic Arm,1.09,40.17,5.78,42.8,350.8,normal,366.43,17.5,76.35,0,none,22.67,382.372,247.384,0.6500000000000001,0.0,0.39000000000000007,0.8878152269175772,good
Robotic Arm,1.3,50.06,5.5,42.2,366.8,normal,366.81,10.8,75.96,0,none,,476.84000000000003,232.10000000000002,0.20999999999999996,0.0,0.12599999999999997,0.845686819569095,good
Robotic Arm,1.25,43.97,5.77,39.0,356.9,normal,367.05,13.1,75.73,0,none,30.869999999999997,446.125,225.02999999999997,-0.050000000000000044,0.0,0.0,0.8742158691934114,good
Robotic Arm,1.01,36.1,5.78,41.0,349.3,normal,367.48,17.6,75.3,0,none,18.5,352.793,236.98000000000002,-0.24,-7.869999999999997,0.0,0.9092928349529524,good
Robotic Arm,0.41,32.66,2.39,17.3,157.7,idle,367.76,11.9,75.01,0,none,20.759999999999998,64.657,41.347,-0.6000000000000001,-3.440000000000005,0.0,0.972146659536391,good
Robotic Arm,0.36,28.46,2.46,17.6,147.8,idle,368.13,9.9,74.65,0,none,18.560000000000002,53.208000000000006,43.296,-0.04999999999999999,-4.199999999999996,0.0,0.9894408195937191,good
Robotic Arm,1.14,44.69,5.79,44.0,343.9,normal,368.48,15.1,74.3,0,none,29.589999999999996,392.04599999999994,254.76,0.7799999999999999,16.229999999999997,6.959999999999999,0.836183404954177,good
Robotic Arm,0.38,30.84,2.52,17.3,156.0,idle,368.51,8.9,74.26,0,none,21.939999999999998,59.28,43.596000000000004,-0.7599999999999999,-13.849999999999998,0.0,0.9799345025848993,good
Robotic Arm,1.36,43.11,5.39,39.4,340.0,normal,368.66,9.3,74.11,0,none,33.81,462.40000000000003,212.36599999999999,0.9800000000000001,12.27,5.496,0.8472573819263246,good
Robotic Arm,0.37,29.88,2.31,18.0,147.2,idle,369.01,15.4,73.76,0,none,14.479999999999999,54.464,41.58,-0.9900000000000001,-13.23,0.0,0.983446742544813,good
Robotic Arm,1.09,35.06,5.41,38.4,361.3,normal,369.43,9.3,73.35,0,none,25.76,393.81700000000006,207.744,0.7200000000000001,5.180000000000003,2.5040000000000013,0.9005897984838344,good
Robotic Arm,0.39,31.36,2.5,19.2,152.8,idle,369.51,8.0,73.26,0,none,23.36,59.592000000000006,48.0,-0.7000000000000001,-3.700000000000003,0.0,0.9758692601957433,good
